期間,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,勞動力參與率_合計,勞動力參與率_15-19,勞動力參與率_20-24,勞動力參與率_25-29,勞動力參與率_30-34,勞動力參與率_35-39,勞動力參與率_40-44,勞動力參與率_45-49,勞動力參與率_50-54,勞動力參與率_55-59,勞動力參與率_60-64,勞動力參與率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上,失業率_合計,失業率_15-19,失業率_20-24,失業率_25-29,失業率_30-34,失業率_35-39,失業率_40-44,失業率_45-49,失業率_50-54,失業率_55-59,失業率_60-64,失業率_65以上
1981M07,59.35,43.06,66.87,69.12,69.99,73.75,71.81,70.32,66.71,58.24,42.23,9.42,77.75,41.16,77.70,96.39,98.59,98.46,98.31,97.12,91.40,81.76,63.62,16.62,40.85,44.97,60.26,41.64,41.55,46.54,44.60,41.52,33.09,24.54,13.80,2.21,1.48,5.49,3.49,0.86,0.40,0.21,0.20,0.14,0.66,0.18,0.11,0.00,1.20,4.32,4.07,1.04,0.47,0.31,0.29,0.20,0.84,0.22,0.12,0.00,2.02,6.57,3.04,0.46,0.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1981M08,58.44,43.15,66.36,68.05,69.95,72.44,70.04,68.14,65.44,55.80,41.06,8.78,77.64,41.89,77.40,96.28,98.61,99.00,98.54,96.82,90.97,80.84,62.67,15.32,39.13,44.42,59.65,39.71,41.04,43.76,40.74,37.27,30.63,19.91,12.35,2.23,1.79,5.81,4.08,1.58,0.49,0.61,0.18,0.11,0.49,0.36,0.32,0.00,1.53,5.22,4.54,1.72,0.62,0.87,0.26,0.15,0.58,0.42,0.37,0.00,2.31,6.36,3.71,1.22,0.16,0.00,0.00,0.00,0.15,0.00,0.00,0.00
1981M09,57.34,40.01,65.42,68.62,68.81,71.04,70.91,67.59,64.00,55.37,37.41,7.87,76.20,38.20,75.95,96.33,98.27,98.72,98.40,96.35,89.63,78.94,56.98,13.94,38.38,41.84,58.98,40.72,38.89,41.48,42.67,36.85,29.31,21.48,11.39,1.79,1.69,5.42,4.32,1.29,0.50,0.35,0.33,0.28,0.45,0.39,0.04,0.00,1.51,5.39,5.12,1.48,0.66,0.49,0.46,0.36,0.45,0.46,0.04,0.00,2.05,5.45,3.69,0.83,0.07,0.00,0.00,0.09,0.44,0.00,0.00,0.00
1981M10,57.57,39.68,65.99,69.39,67.71,70.85,71.13,68.66,65.21,55.31,38.06,8.57,76.63,37.57,77.73,96.43,97.85,98.57,98.58,96.99,91.85,79.20,58.60,15.20,38.43,41.80,58.82,42.18,36.74,41.68,42.95,38.61,29.20,21.07,10.72,1.90,1.73,5.03,4.38,1.63,0.41,0.35,0.74,0.34,0.24,0.52,0.00,0.00,1.51,4.64,4.97,1.76,0.47,0.49,0.94,0.47,0.29,0.61,0.00,0.00,2.19,5.38,3.90,1.33,0.23,0.00,0.29,0.00,0.00,0.00,0.00,0.00
1981M11,57.98,40.11,66.60,68.42,67.95,71.18,71.13,69.49,67.10,57.66,40.41,7.75,77.06,39.95,77.87,95.68,97.83,98.57,98.12,97.52,91.97,79.86,62.24,13.89,38.80,40.27,59.71,41.10,36.99,42.68,43.46,39.74,33.34,25.74,11.22,1.57,1.55,3.59,4.09,1.45,0.80,0.42,0.44,0.61,0.45,0.40,0.06,0.00,1.43,3.33,5.00,1.37,0.97,0.59,0.50,0.84,0.56,0.49,0.06,0.00,1.80,3.85,3.37,1.66,0.33,0.00,0.29,0.00,0.00,0.00,0.00,0.00
1981M12,58.12,40.40,67.22,68.72,68.95,70.39,71.76,69.06,65.94,58.33,41.65,6.08,77.11,40.16,79.18,95.91,98.20,98.23,98.33,97.30,90.30,81.21,63.61,11.04,39.03,40.63,59.90,41.50,38.56,41.54,44.40,39.16,33.12,25.41,12.31,1.09,1.32,3.10,3.54,1.19,0.57,0.34,0.49,0.27,0.43,0.51,0.07,0.00,1.26,3.13,4.34,1.35,0.60,0.42,0.61,0.37,0.54,0.62,0.08,0.00,1.44,3.06,2.90,0.81,0.51,0.14,0.21,0.00,0.00,0.00,0.00,0.00
1982M01,58.40,40.54,66.63,69.76,70.38,70.43,72.39,68.75,66.41,56.96,40.61,7.28,77.32,40.68,78.85,96.22,98.12,98.35,98.57,96.01,91.90,81.39,62.00,12.88,39.39,40.40,59.19,43.24,41.74,41.45,45.35,39.91,32.13,21.74,11.99,1.63,1.36,3.57,3.37,1.15,0.34,0.72,0.42,0.35,0.72,0.30,0.26,0.00,1.27,3.57,4.41,1.03,0.34,0.89,0.53,0.48,0.91,0.35,0.17,0.00,1.53,3.58,2.53,1.42,0.36,0.31,0.17,0.00,0.00,0.00,0.92,0.00
1982M02,57.49,38.13,64.72,68.91,70.15,70.54,71.34,69.15,66.11,55.79,38.56,8.69,76.70,37.84,77.26,96.21,98.18,98.05,98.27,96.62,91.95,80.23,59.75,15.15,38.16,38.41,57.10,41.50,41.21,41.95,43.52,39.76,31.40,20.38,10.16,2.15,1.62,4.32,4.07,1.40,0.73,0.66,0.31,0.73,0.49,0.49,0.57,0.00,1.68,4.70,5.43,1.64,1.01,0.87,0.44,0.97,0.56,0.58,0.64,0.00,1.51,3.94,2.94,0.83,0.04,0.16,0.00,0.12,0.19,0.00,0.00,0.00
1982M03,56.63,35.93,62.85,68.09,68.64,71.46,69.86,68.76,65.69,55.48,41.15,9.22,75.83,35.49,73.66,95.21,98.07,97.29,97.72,96.68,91.87,78.79,62.71,16.11,37.29,36.37,56.27,40.84,38.20,44.57,41.13,38.82,30.58,21.76,12.26,2.23,1.32,3.07,3.58,1.16,0.68,0.76,0.57,0.17,0.30,0.47,0.50,0.00,1.37,3.42,4.72,1.36,0.89,1.00,0.80,0.23,0.32,0.56,0.58,0.00,1.22,2.74,2.66,0.68,0.11,0.22,0.00,0.00,0.20,0.00,0.00,0.00
1982M04,56.31,35.46,62.79,68.74,68.20,70.45,70.03,67.46,63.97,55.25,40.06,8.27,75.52,34.50,72.53,95.30,97.98,97.45,98.09,96.64,90.51,79.46,60.83,15.29,36.98,36.44,56.81,42.08,37.46,42.32,41.15,36.28,28.42,20.32,12.30,1.21,1.49,3.00,3.80,1.42,1.01,0.81,0.49,0.25,0.80,0.69,0.30,0.00,1.57,3.26,5.26,1.61,1.23,1.07,0.69,0.33,0.95,0.81,0.34,0.00,1.33,2.76,2.65,1.00,0.43,0.18,0.00,0.00,0.12,0.00,0.00,0.00
1982M05,56.75,36.16,62.64,69.31,69.23,70.24,70.83,68.36,64.26,56.05,39.62,7.93,75.67,34.08,72.94,96.46,97.67,98.15,98.73,96.63,90.18,80.70,59.77,14.08,37.71,38.26,56.32,42.09,39.87,41.20,42.09,38.29,29.56,20.35,12.56,1.73,1.98,3.86,4.97,2.33,1.10,1.15,0.41,0.41,0.85,0.74,0.70,0.00,1.99,4.17,6.95,2.39,1.13,1.37,0.58,0.50,1.06,0.76,0.81,0.00,1.95,3.58,3.40,2.18,1.01,0.61,0.00,0.17,0.00,0.59,0.00,0.00
1982M06,57.88,35.19,64.65,69.32,69.65,72.85,72.07,70.59,66.68,59.35,41.84,9.17,75.94,33.49,74.63,95.72,97.95,98.27,98.16,96.05,90.50,81.47,62.17,15.91,39.71,36.91,58.51,42.81,40.53,46.25,45.24,43.54,34.95,27.40,14.48,2.37,1.95,4.44,5.62,2.20,0.92,0.46,0.39,0.30,0.63,0.43,0.67,0.00,1.87,3.75,7.42,2.37,1.09,0.60,0.53,0.42,0.81,0.53,0.79,0.00,2.12,5.07,4.22,1.82,0.50,0.15,0.08,0.00,0.00,0.00,0.00,0.00
1982M07,58.62,38.95,66.36,69.48,69.70,73.15,71.57,69.67,66.62,60.02,40.96,8.44,76.85,37.81,76.57,95.01,98.49,98.64,98.09,96.77,91.27,82.27,61.33,14.27,40.29,40.09,60.09,43.87,40.01,46.59,44.29,41.05,33.84,27.71,13.37,2.55,2.21,6.56,5.96,1.95,0.61,0.58,0.33,0.48,0.90,0.29,0.30,0.00,1.98,5.52,7.34,2.27,0.71,0.84,0.48,0.64,1.09,0.35,0.20,0.00,2.64,7.54,4.88,1.27,0.36,0.00,0.00,0.08,0.22,0.00,0.92,0.00
1982M08,58.32,40.50,65.94,68.86,70.62,72.08,71.13,67.49,65.39,58.12,39.31,8.03,76.88,39.50,75.97,95.09,98.66,98.76,98.19,96.42,90.14,81.26,59.94,13.68,39.64,41.51,59.79,42.57,41.76,44.18,43.26,36.95,32.42,24.38,11.40,2.33,2.65,7.69,6.90,2.30,0.75,0.87,0.71,0.73,0.67,0.36,0.64,0.00,2.36,7.15,7.77,2.59,0.88,1.19,0.91,0.99,0.84,0.43,0.73,0.00,3.22,8.20,6.22,1.65,0.43,0.11,0.24,0.00,0.00,0.00,0.00,0.00
1982M09,58.16,39.42,65.97,69.83,69.97,72.93,71.13,68.25,63.04,55.99,40.87,8.52,76.45,38.20,75.91,95.46,98.15,98.66,98.61,96.02,88.48,77.94,60.69,15.22,39.78,40.66,59.86,44.11,41.00,46.03,42.87,39.12,29.60,23.90,14.19,1.73,2.68,7.29,6.87,2.31,1.17,0.89,0.82,0.71,0.57,0.88,0.64,0.00,2.49,7.22,8.30,2.37,1.38,1.13,1.16,0.88,0.72,1.07,0.76,0.00,3.06,7.36,5.76,2.16,0.64,0.34,0.00,0.28,0.00,0.00,0.00,0.00
1982M10,58.40,39.80,66.03,69.71,70.32,72.14,71.73,69.55,64.55,55.74,39.60,8.98,76.78,38.00,76.44,96.15,98.02,98.32,98.84,96.17,90.99,78.19,59.56,15.83,39.93,41.61,59.63,43.18,41.74,44.93,43.89,41.43,29.98,22.94,12.69,2.04,2.77,6.31,7.04,2.33,1.61,1.35,0.85,0.62,1.02,1.72,0.26,0.00,2.66,5.88,9.10,2.46,1.83,1.51,1.15,0.79,1.28,1.96,0.31,0.00,2.98,6.70,5.43,2.04,1.10,0.98,0.16,0.21,0.00,0.49,0.00,0.00
1982M11,59.25,39.62,67.58,69.92,71.76,73.92,72.25,70.13,66.32,57.27,39.81,9.31,76.62,37.84,77.60,95.56,97.69,98.58,98.30,96.00,89.78,77.73,58.63,16.22,41.81,41.41,61.43,44.22,44.99,48.33,45.44,43.06,35.73,27.48,14.23,2.31,2.71,5.93,6.22,2.84,1.25,1.39,0.88,0.90,1.71,1.18,0.99,0.00,2.75,5.02,7.79,3.39,1.64,1.72,1.23,1.29,2.12,1.41,1.17,0.00,2.63,6.76,5.01,1.65,0.39,0.67,0.10,0.00,0.35,0.21,0.00,0.00
1982M12,58.94,39.89,67.45,70.17,71.51,72.77,72.03,68.59,63.66,57.79,41.76,7.92,77.01,39.18,78.39,96.19,98.11,97.91,98.11,95.71,88.31,79.41,61.85,13.88,40.84,40.61,60.73,44.12,44.06,46.62,45.07,40.60,31.80,26.45,14.44,1.89,2.79,5.59,6.60,2.80,1.46,0.89,1.45,1.07,1.88,1.00,1.19,0.00,2.92,5.55,8.00,3.45,1.86,1.06,2.03,1.44,2.41,1.19,1.39,0.00,2.55,5.64,5.49,1.38,0.55,0.53,0.13,0.16,0.00,0.19,0.00,0.00
1983M01,59.85,39.97,68.00,70.66,72.48,74.25,73.64,70.09,66.06,59.24,41.02,9.19,77.13,39.00,77.38,96.04,98.04,98.24,97.51,95.75,90.11,81.26,59.85,15.77,42.55,40.95,62.21,45.25,46.26,49.37,49.01,43.53,35.17,27.28,15.55,2.52,2.73,5.80,6.98,2.25,1.25,1.26,1.09,1.35,1.12,1.76,0.93,0.00,2.65,5.16,8.15,2.65,1.31,1.65,1.44,1.70,1.44,2.09,1.11,0.00,2.87,6.42,6.08,1.40,1.10,0.47,0.35,0.56,0.08,0.38,0.00,0.00
1983M02,58.93,36.95,67.19,69.63,71.97,73.90,73.73,69.19,65.82,58.90,40.16,9.18,76.39,35.76,78.28,95.00,97.49,98.43,97.71,95.11,90.61,80.32,58.28,15.49,41.45,38.14,60.36,44.23,45.73,48.52,48.99,42.50,33.92,27.80,15.63,2.79,3.45,6.06,8.22,3.24,2.27,1.66,1.92,1.86,1.90,1.83,1.00,0.00,3.66,5.87,10.79,3.76,2.80,2.02,2.29,2.36,2.26,2.27,1.19,0.00,3.06,6.24,6.17,2.12,1.12,0.90,1.17,0.69,0.65,0.00,0.00,0.00
1983M03,58.00,35.80,64.37,69.29,71.24,73.74,72.55,69.29,64.70,57.71,41.55,9.97,75.95,33.85,75.04,95.19,98.01,98.14,98.20,95.47,90.66,80.10,60.38,17.06,40.04,37.75,57.83,43.34,43.72,48.40,46.31,42.22,31.22,25.15,16.10,2.70,2.91,5.79,6.87,3.23,1.84,1.12,1.00,1.40,1.72,1.57,0.48,0.00,3.07,5.87,8.49,3.86,2.28,1.40,1.41,1.88,2.17,1.91,0.57,0.00,2.60,5.72,5.58,1.85,0.82,0.54,0.11,0.27,0.00,0.00,0.00,0.00
1983M04,57.46,34.62,64.06,70.06,70.58,72.71,71.84,69.50,63.62,56.02,40.07,9.59,75.09,31.90,72.98,95.57,97.68,98.25,97.99,96.28,87.37,79.24,58.08,16.56,39.81,37.33,58.58,44.47,42.78,46.39,45.13,41.72,33.13,22.08,15.75,2.45,2.61,5.80,6.44,2.37,1.91,1.44,0.65,0.94,1.36,0.91,0.69,0.00,2.78,6.32,8.18,2.98,2.35,2.03,0.91,1.30,1.76,1.03,0.83,0.00,2.29,5.35,5.10,1.07,0.90,0.15,0.08,0.08,0.00,0.25,0.00,0.00
1983M05,57.83,35.26,64.62,69.80,71.36,73.04,72.47,69.29,65.32,56.68,40.38,8.19,75.29,33.18,73.37,94.92,97.22,98.35,98.25,96.41,88.75,80.00,59.45,14.12,40.36,37.34,59.23,44.59,44.76,46.92,46.29,41.17,35.37,22.70,14.60,2.08,2.42,5.30,6.21,2.25,1.27,1.53,0.69,0.66,1.41,1.19,0.59,0.00,2.46,5.33,7.52,2.56,1.64,2.03,0.82,0.93,1.83,1.36,0.70,0.00,2.37,5.27,5.22,1.58,0.42,0.44,0.42,0.00,0.05,0.33,0.00,0.00
1983M06,58.69,34.82,65.02,71.22,73.04,73.37,73.77,69.08,67.52,58.43,41.59,8.91,75.64,33.33,72.71,95.23,97.97,98.42,97.99,95.17,90.71,80.26,61.21,15.20,41.72,36.31,60.27,47.08,47.39,47.42,49.08,42.09,38.10,26.70,14.98,2.44,2.51,6.61,6.70,2.34,1.09,1.07,0.69,0.94,1.22,0.59,0.23,0.00,2.35,5.96,8.01,2.60,1.20,1.32,0.98,1.19,1.53,0.73,0.27,0.00,2.79,7.21,5.73,1.81,0.84,0.54,0.09,0.34,0.29,0.00,0.00,0.00
1983M07,59.91,39.79,67.34,70.98,73.24,74.08,73.79,69.92,66.26,59.59,42.27,9.02,76.83,38.59,77.91,94.71,98.10,98.08,98.25,95.75,89.20,80.21,60.81,14.62,42.94,41.00,60.85,47.10,47.62,49.07,48.70,42.98,37.10,29.40,17.04,3.28,2.88,8.75,7.37,2.48,1.09,0.77,0.82,0.87,1.11,0.64,0.13,0.00,2.63,7.93,9.01,2.54,1.24,1.14,1.10,0.85,1.45,0.78,0.16,0.00,3.34,9.51,6.08,2.35,0.77,0.00,0.24,0.90,0.08,0.11,0.00,0.00
1983M08,60.19,41.44,67.26,71.40,73.84,75.23,73.63,69.74,65.32,58.22,41.89,8.68,77.17,40.24,77.74,95.40,98.26,98.44,98.34,95.73,89.82,78.62,61.37,14.47,43.16,42.65,60.82,47.27,48.78,51.08,48.27,42.84,34.46,28.07,15.41,2.71,2.91,8.73,6.33,2.69,1.67,0.98,0.74,0.87,1.16,0.70,0.46,0.00,2.71,7.83,7.44,2.70,2.08,1.43,0.97,1.24,1.42,0.87,0.55,0.00,3.26,9.59,5.47,2.69,0.82,0.08,0.26,0.00,0.29,0.00,0.00,0.00
1983M09,59.36,39.33,67.37,71.03,73.24,73.20,72.16,68.92,65.10,56.80,41.36,9.18,76.47,37.75,75.83,95.44,98.61,98.19,97.89,95.47,89.77,77.34,60.01,14.82,42.22,40.91,62.17,46.49,47.18,47.16,45.90,41.52,34.10,26.68,15.84,3.35,2.70,7.44,5.95,3.03,1.11,0.94,0.70,0.99,1.00,1.39,0.48,0.00,2.60,6.91,7.11,3.33,1.38,1.29,0.88,1.30,1.24,1.66,0.57,0.00,2.89,7.92,5.08,2.41,0.54,0.19,0.31,0.24,0.19,0.28,0.00,0.00
1983M10,59.85,37.96,68.68,71.42,73.20,73.65,73.50,70.00,66.49,58.86,41.88,9.39,76.89,36.56,77.13,95.57,98.28,97.65,98.19,96.76,90.50,80.37,61.42,15.68,42.77,39.37,63.47,47.18,47.47,48.72,48.43,42.13,36.38,27.20,15.08,2.88,2.79,7.33,6.26,3.01,1.41,1.22,0.97,0.58,1.06,1.65,0.49,0.00,2.64,6.15,7.57,3.19,1.69,1.50,1.31,0.79,1.32,1.83,0.58,0.00,3.08,8.42,5.27,2.63,0.81,0.63,0.27,0.08,0.26,0.87,0.00,0.00
1983M11,60.79,37.76,68.70,72.52,74.47,76.08,74.94,72.39,67.36,60.14,42.60,9.53,76.96,36.84,77.44,95.09,97.81,97.80,98.03,96.25,90.86,80.88,62.58,15.83,44.58,38.68,63.31,49.83,50.61,53.56,51.13,47.86,38.20,29.61,15.25,3.03,2.34,5.76,5.63,2.60,1.21,0.98,0.72,0.51,0.79,1.21,0.59,0.00,2.31,5.06,6.26,3.17,1.46,1.50,0.94,0.75,1.02,1.43,0.70,0.00,2.39,6.43,5.15,1.50,0.71,0.00,0.29,0.00,0.09,0.35,0.00,0.00
1983M12,60.14,38.30,66.85,73.10,74.56,75.51,73.99,70.86,64.54,59.06,40.68,8.48,76.53,37.06,74.95,95.70,98.36,98.18,98.05,97.14,89.42,79.34,58.63,14.57,43.72,39.54,61.85,50.43,50.30,51.86,49.05,44.19,33.69,29.22,16.12,2.17,2.27,5.40,4.97,2.36,1.23,1.20,0.80,0.92,1.31,1.17,0.83,0.00,2.33,4.61,6.30,2.81,1.47,1.65,1.10,1.18,1.61,1.41,1.00,0.00,2.18,6.14,3.97,1.51,0.77,0.29,0.17,0.35,0.31,0.19,0.00,0.00
1984M01,60.70,38.39,67.88,73.17,74.51,76.06,74.84,71.92,66.11,59.55,42.10,8.83,76.89,37.43,74.81,96.25,98.61,98.46,97.96,96.98,89.35,80.23,60.12,15.39,44.49,39.37,63.59,50.02,49.86,52.84,51.24,46.33,37.38,29.21,17.59,2.02,2.34,4.67,5.72,2.51,1.45,0.84,0.68,0.69,1.34,1.64,0.96,0.00,2.39,3.75,7.36,2.95,1.77,1.04,0.89,1.00,1.57,2.00,1.16,0.00,2.25,5.55,4.52,1.66,0.80,0.46,0.27,0.02,0.65,0.17,0.00,0.00
1984M02,60.06,36.21,66.95,72.19,73.72,75.49,75.52,71.11,67.08,58.91,42.54,9.45,76.54,36.23,74.49,95.81,98.03,97.79,98.12,95.72,90.64,78.97,61.09,16.01,43.58,36.18,62.27,48.54,48.79,52.37,52.39,45.99,38.10,29.62,17.32,2.64,2.75,5.67,6.81,3.08,1.79,1.38,0.60,0.65,1.23,1.52,1.36,0.00,2.82,4.82,8.62,3.53,2.16,1.76,0.81,0.96,1.53,1.90,1.64,0.00,2.65,6.52,5.48,2.21,1.04,0.64,0.20,0.00,0.35,0.06,0.00,0.00
1984M03,59.17,33.76,66.27,71.80,73.49,73.90,75.25,70.14,65.77,57.76,41.91,9.47,75.69,32.50,74.41,95.42,97.88,97.33,97.94,95.19,89.88,78.73,60.31,15.43,42.66,35.03,61.25,48.19,48.49,49.72,52.05,44.63,36.37,27.08,16.89,3.29,2.09,4.58,5.76,2.23,1.13,0.69,0.67,0.43,1.22,0.85,0.38,0.00,2.06,4.35,6.58,2.43,1.40,0.98,0.97,0.62,1.62,1.05,0.46,0.00,2.15,4.80,5.14,1.81,0.58,0.10,0.11,0.00,0.00,0.00,0.00,0.00
1984M04,58.51,32.76,65.53,71.43,73.08,73.84,74.97,69.83,65.71,58.43,39.95,8.84,74.96,31.58,72.83,94.84,97.44,97.90,97.87,95.67,89.42,80.70,56.82,14.22,42.06,33.94,61.02,48.01,48.12,49.08,51.62,43.20,37.15,25.63,16.99,3.22,2.01,4.33,5.59,2.19,0.91,0.81,0.75,0.76,0.71,0.73,0.74,0.00,2.12,5.01,7.40,2.40,1.22,1.14,0.94,0.98,0.91,0.89,0.90,0.00,1.81,3.68,4.25,1.78,0.28,0.12,0.37,0.25,0.14,0.00,0.00,0.00
1984M05,58.87,31.88,66.93,71.87,73.88,75.34,74.45,70.23,66.55,58.74,40.18,9.19,75.28,30.49,73.95,95.49,97.50,97.63,98.17,96.50,91.36,80.61,58.91,15.07,42.42,33.28,62.57,48.19,49.72,52.26,50.13,43.11,36.44,26.99,14.62,2.99,2.11,3.68,5.87,2.60,1.43,0.69,0.81,0.55,0.74,0.62,0.54,0.00,2.12,2.96,8.30,2.58,1.67,0.92,0.90,0.72,0.98,0.76,0.64,0.00,2.10,4.33,4.07,2.63,0.94,0.26,0.63,0.15,0.00,0.00,0.00,0.00
1984M06,59.71,32.43,67.46,72.94,75.39,76.23,75.28,71.21,67.37,59.46,42.13,8.70,75.46,30.91,74.57,95.73,98.34,97.93,97.86,95.73,91.69,79.88,60.22,14.04,43.92,33.95,63.03,50.03,51.89,53.78,51.99,46.17,38.13,29.97,17.40,3.08,2.23,5.48,5.62,2.52,1.35,0.92,0.67,0.53,0.86,0.93,0.51,0.00,2.21,4.77,7.60,2.45,1.63,1.30,0.90,0.74,1.04,1.07,0.62,0.00,2.26,6.13,4.16,2.65,0.82,0.19,0.21,0.08,0.33,0.36,0.00,0.00
1984M07,60.64,39.76,68.93,72.86,73.35,75.12,75.80,70.93,67.33,59.56,41.65,8.59,76.76,39.52,76.69,95.91,98.27,98.12,97.93,95.81,89.96,78.72,59.35,13.88,44.48,40.01,64.10,49.73,47.86,51.27,53.01,45.49,40.30,31.82,17.44,3.02,2.52,6.96,6.11,2.57,1.09,1.23,0.80,0.70,0.75,0.93,0.06,0.00,2.38,6.50,7.45,2.45,1.36,1.56,1.06,0.87,0.98,1.19,0.08,0.00,2.76,7.41,5.11,2.79,0.52,0.58,0.31,0.33,0.11,0.00,0.00,0.00
1984M08,60.13,39.20,68.65,71.83,72.91,74.64,75.80,70.57,66.27,57.89,40.17,9.92,76.69,38.37,76.44,95.81,97.65,98.07,98.19,96.30,90.07,79.07,57.73,16.70,43.52,40.03,63.80,47.77,47.62,50.32,52.70,44.29,37.89,27.16,16.16,2.77,3.02,8.24,7.23,3.06,1.38,1.12,0.71,1.26,1.06,1.44,0.53,0.00,2.87,8.20,8.60,3.04,1.52,1.52,0.88,1.71,1.44,1.72,0.64,0.00,3.27,8.27,6.20,3.12,1.09,0.32,0.39,0.26,0.00,0.29,0.00,0.00
1984M09,59.68,37.59,68.36,72.12,72.94,74.19,74.03,70.92,65.21,58.03,40.19,9.58,76.27,35.56,75.92,95.23,98.56,98.51,97.78,96.56,89.91,79.73,57.72,16.08,43.04,39.64,63.65,48.92,46.77,49.06,49.51,44.62,35.89,26.50,16.14,2.73,3.03,8.19,7.59,2.87,1.47,1.37,0.99,0.76,1.12,0.94,1.06,0.00,2.91,8.85,8.50,3.29,1.68,1.58,1.29,1.08,1.49,1.06,1.10,0.00,3.23,7.60,6.92,2.04,1.01,0.94,0.38,0.05,0.00,0.44,0.88,0.00
1984M10,59.62,36.03,68.80,72.31,72.91,73.93,73.50,71.13,66.15,59.80,41.45,8.48,76.47,34.30,77.09,95.42,98.64,98.66,98.10,96.28,90.56,81.65,60.80,14.26,42.73,37.77,63.64,49.07,46.55,48.36,48.18,45.47,37.10,28.11,14.92,2.37,2.77,6.82,7.18,2.93,1.27,1.12,0.69,0.64,1.03,1.36,0.87,1.50,2.83,7.33,9.64,3.15,1.39,1.49,0.98,0.83,1.38,1.58,1.02,1.74,2.67,6.36,5.33,2.48,1.02,0.35,0.07,0.24,0.00,0.43,0.00,0.00
1984M11,59.69,35.24,67.51,71.82,73.73,75.64,75.00,71.80,66.24,59.25,41.60,8.93,76.14,34.22,75.67,94.68,98.31,98.29,98.18,96.43,91.17,79.96,60.66,14.79,43.20,36.25,62.42,48.85,48.53,52.25,51.16,46.74,36.70,29.21,15.45,2.74,2.25,5.27,6.11,2.58,1.11,0.95,0.50,0.78,0.76,0.43,0.76,0.00,2.29,5.47,7.94,2.84,1.43,1.21,0.62,1.11,1.02,0.50,0.73,0.00,2.17,5.08,4.73,2.08,0.47,0.45,0.26,0.09,0.00,0.14,0.93,0.00
1984M12,59.87,35.67,67.32,72.66,73.83,75.94,75.36,71.52,66.04,58.47,42.16,8.92,76.21,34.90,76.65,94.75,98.08,98.17,97.77,96.51,90.72,79.35,60.59,14.78,43.50,36.44,61.50,50.50,49.01,52.96,52.21,46.13,37.02,28.07,16.89,2.72,2.21,5.50,5.17,2.63,1.18,0.88,0.67,0.89,0.95,0.92,0.48,0.00,2.20,5.57,6.10,3.03,1.21,0.99,0.88,1.19,1.28,1.15,0.58,0.00,2.21,5.43,4.46,1.88,1.11,0.67,0.27,0.23,0.00,0.00,0.00,0.00
1985M01,60.58,35.54,67.16,73.34,74.70,76.94,76.98,72.65,66.78,59.79,43.49,9.89,76.21,34.19,75.69,94.65,97.71,98.38,97.84,96.67,89.90,81.12,60.72,16.59,44.91,36.90,61.85,52.00,51.15,54.71,55.46,48.27,39.58,28.87,19.73,2.81,2.03,5.32,5.08,2.15,1.15,0.78,0.76,0.72,0.67,0.88,0.18,0.20,1.88,4.27,5.79,2.26,1.13,0.91,1.07,1.07,0.92,1.09,0.22,0.23,2.28,6.29,4.54,1.95,1.19,0.53,0.19,0.00,0.00,0.00,0.00,0.00
1985M02,60.18,36.65,65.60,72.68,74.29,76.41,77.02,70.89,67.44,58.54,42.07,10.32,76.16,35.71,73.92,95.15,97.80,98.37,98.24,96.16,90.65,78.52,58.63,17.27,44.16,37.59,60.42,50.16,50.18,53.64,55.16,45.24,40.37,29.57,19.16,2.96,2.15,5.01,5.63,2.31,1.30,0.85,0.82,0.76,0.92,0.44,0.50,0.48,2.14,4.94,7.46,2.34,1.37,1.00,1.14,1.02,1.17,0.55,0.62,0.56,2.16,5.08,4.23,2.26,1.15,0.56,0.25,0.18,0.26,0.00,0.00,0.00
1985M03,58.90,32.67,64.71,72.21,73.99,74.84,75.34,70.84,66.81,57.14,40.80,9.45,74.92,31.42,71.90,94.91,97.35,98.01,98.30,95.49,91.21,76.91,57.05,15.70,42.84,33.93,60.21,49.47,50.04,50.76,51.61,45.77,38.65,28.46,18.37,2.83,2.49,5.77,6.14,2.54,1.74,1.14,1.18,0.46,1.15,1.25,1.36,0.00,2.56,4.87,8.41,2.86,2.06,1.43,1.51,0.59,1.46,1.28,1.58,0.00,2.37,6.61,4.45,1.92,1.10,0.57,0.51,0.18,0.30,1.11,0.40,0.00
